deliveryDate,OrderQuantity
2022-02-18,17
2023-09-29,20
2022-05-30,16
2023-03-09,18
2023-12-08,18
2022-02-17,14
2023-12-18,19
2023-02-16,13
2023-08-31,17
2024-04-29,17
2024-12-06,19
2023-10-04,14
2022-11-30,19
2023-07-17,17
2023-11-17,16
2022-05-31,21
2023-03-24,16
2024-04-16,16
2024-11-21,18
2023-04-25,19
2023-11-14,18
2022-02-08,15
2022-09-15,18
2024-10-24,14
2024-01-19,20
2022-06-03,12
2024-05-02,20
2022-08-29,17
2022-09-20,19
2022-11-29,24
2023-02-22,22
2022-08-25,17
2023-04-14,16
2022-10-19,19
2024-10-09,23
2022-01-25,14
2024-01-04,21
2023-12-11,17
2022-03-02,19
2024-10-08,18
2022-11-01,16
2022-07-08,15
2024-03-22,21
2024-05-13,20
2022-09-04,16
2024-03-26,18
2022-02-15,17
2022-11-07,18
2023-11-16,17
2024-04-22,18
2024-02-21,14
2024-06-26,18
2023-06-28,17
2022-05-12,14
2022-12-22,16
2022-07-12,20
2023-10-11,19
2024-11-19,18
2024-08-26,15
2023-04-19,24
2024-07-17,15
2022-03-11,23
2023-07-17,16
2022-03-24,13
2022-09-22,20
2023-09-22,19
2024-08-21,17
2023-05-11,21
2023-04-25,20
2024-01-18,18
2024-09-23,11
2024-12-09,18
2023-02-19,17
2023-11-03,20
2022-05-27,17
2024-02-28,13
2023-01-23,15
2024-12-06,18
2022-01-24,17
2024-07-23,15
2023-09-12,20
2023-08-15,16
2025-01-31,21
2024-11-20,23
2023-08-24,21
2022-06-21,17
2022-10-24,19
2022-05-19,21
2023-04-09,22
2024-07-05,15
2022-11-30,22
2024-06-03,15
2022-02-09,14
2025-01-16,18
2024-08-14,18
2023-10-05,14
2022-02-09,22
2023-09-12,20
2024-07-23,20
2023-09-18,16
2022-06-22,21
2023-01-11,20
2022-02-08,13
2022-05-17,15
2022-06-17,17
2022-06-08,20
2023-11-13,15
2022-06-30,19
2024-12-09,21
2022-04-11,15
2024-09-02,19
2024-03-08,22
2022-04-13,21
2022-09-05,18
2024-08-09,17
2023-09-11,19
2024-09-27,19
2022-06-13,19
2023-12-12,19
2024-07-25,18
2023-08-21,19
2024-12-30,17
2024-06-05,18
2024-04-26,17
2024-03-27,15
2024-02-13,19
2022-03-01,20
2024-02-22,23
2023-08-31,17
2022-04-01,14
2024-05-06,13
2024-02-21,19
2024-07-09,15
2024-08-14,18
2023-09-08,20
2024-04-30,20
2023-03-20,17
2023-08-14,20
2022-12-21,17
2022-06-23,16
2023-05-17,19
2024-01-23,21
2022-04-13,17
2023-11-16,21
2023-03-17,18
2022-09-19,24
2023-07-14,21
2025-01-10,23
2022-04-04,19
2023-11-09,17
2023-02-21,21
2022-06-14,18
2025-01-02,14
2024-12-30,16
2023-02-23,18
2022-07-27,17
2023-01-12,20
2023-08-24,17
2023-01-27,19
2024-12-24,17
2023-08-29,20
2024-07-11,21
2023-04-07,21
2024-11-07,18
2023-11-18,9
2024-07-27,16
2023-07-25,18
2023-11-03,20
2024-03-27,19
2023-04-17,15
2022-04-19,20
2024-10-08,21
2023-03-16,20
2022-05-24,25
2023-11-27,18
2023-08-14,17
2024-01-09,17
2024-06-24,17
2024-07-31,20
2022-03-31,16
2022-04-05,25
2022-12-07,16
2024-08-05,20
2023-05-23,22
2024-07-19,19
2023-01-17,17
2023-02-23,20
2022-05-17,22
2023-03-24,13
2024-11-18,14
2022-12-13,20
2022-10-10,14
2022-04-05,27
2022-10-24,22
2024-06-25,18
2024-02-09,17
2024-02-22,15
2023-04-17,20
2023-09-25,16
2024-05-03,18
2022-09-27,17
2022-12-02,16
2024-08-13,23
2022-04-28,16
2024-07-19,18
2022-06-21,25
2023-11-27,15
2022-05-09,19
2024-03-20,21
2023-12-04,19
2023-09-22,23
2022-08-03,20
2023-07-27,19
2022-03-29,15
2022-05-30,21
2023-01-06,18
2023-02-23,16
2022-03-23,16
2022-07-18,19
2022-08-02,19
2022-08-11,18
2022-07-29,15
2023-05-09,14
2022-04-14,18
2022-06-24,15
2024-12-03,24
2023-05-03,23
2025-01-21,22
2024-09-04,11
2022-11-25,19
2024-08-07,20
2022-05-20,20
2023-09-19,19
2022-06-03,17
2022-02-24,17
2022-01-31,20
2023-06-29,23
2023-02-14,14
2024-12-30,16
2025-01-24,22
2024-01-11,20
2023-04-26,18
2024-04-26,17
2024-08-01,20
2023-01-20,23
2024-07-19,12
2023-04-14,21
2022-03-31,20
2024-05-03,11
2022-10-04,19
2024-01-29,14
2023-08-31,20
2024-06-05,19
2022-08-29,20
2023-02-09,18
2024-05-07,20
2022-02-18,23
2024-04-01,23
2022-04-28,17
2022-10-05,15
2023-09-22,17
2022-10-19,25
2024-06-10,18
2022-12-06,11
2023-03-09,14
2022-12-16,13
2022-12-14,17
2022-06-23,16
2022-12-29,16
2022-04-11,19
2023-03-09,18
2023-02-06,19
2022-04-26,15
2025-01-07,19
2022-02-16,22
2023-07-19,23
2022-12-01,20
2023-03-24,20
2023-06-06,14
2022-12-26,17
2024-01-15,18
2024-06-27,22
2024-10-11,14
2022-03-17,21
2024-11-27,15
2022-03-07,15
2024-12-16,13
2022-07-21,20
2024-03-04,19
2024-07-12,18
2022-05-24,16
2022-03-29,18
2024-12-30,13
2023-11-10,21
2024-08-01,16
2023-06-08,22
2023-03-07,15
2023-04-11,18
2023-05-25,13
2023-07-13,18
2023-06-06,20
2024-05-07,18
2023-11-28,16
2023-05-04,16
2022-01-21,18
2024-09-24,15
2022-07-25,15
2023-11-17,19
2022-02-14,16
2024-08-05,20
2023-12-27,18
2023-05-03,15
2023-09-20,19
2024-06-24,19
2023-10-12,18
2024-02-29,16
2022-11-15,19
2024-12-10,18
2022-09-29,14
2025-01-27,17
2024-03-19,17
2022-08-06,18
2023-11-14,19
2024-02-29,15
2022-07-18,18
2023-05-01,14
2024-10-14,15
2022-06-16,19
2022-06-17,21
2023-06-12,19
2022-05-10,17
2022-05-16,19
2022-09-01,23
2022-03-29,17
2024-01-23,16
2024-06-10,18
2023-01-24,23
2023-08-30,22
2023-09-20,22
2022-09-27,15
2022-11-11,16
2025-01-01,15
2022-05-10,18
2022-09-27,20
2022-12-26,20
2023-11-23,15
2022-11-08,16
2023-02-17,15
2023-06-22,22
2024-03-31,21
2022-12-26,15
2024-01-04,25
2024-06-13,19
2024-11-08,16
2022-12-16,17
2023-05-30,20
2023-11-21,17
2023-06-19,16
2024-10-07,20
2023-04-04,17
2024-02-09,21
2025-01-21,18
2023-07-26,16
2023-05-29,22
2023-01-19,13
2024-08-05,18
2024-03-10,21
2023-01-18,17
2022-04-06,12
2024-11-25,19
2023-09-15,13
2023-06-30,19
2024-11-20,21
2024-07-01,22
2022-05-24,20
2022-12-29,21
2024-11-11,18
2023-10-09,18
2022-10-03,20
2023-02-15,18
2024-06-27,20
2023-02-16,15
2022-08-10,12
2024-08-14,14
2024-05-16,15
2024-12-12,29
2022-05-23,22
2024-08-21,18
2022-03-07,18
2023-03-29,14
2023-10-23,19
2024-09-19,21
2024-01-16,21
2022-08-19,15
2023-11-25,20
2023-07-25,15
2023-07-07,20
2023-12-11,22
2024-12-03,16
2023-10-11,15
2023-04-24,14
2024-02-19,17
2022-10-04,17
2022-08-17,18
2022-05-15,19
2022-12-14,20
2024-06-03,22
2023-08-23,17
2024-03-20,15
2024-12-11,20
2024-09-12,16
2024-08-07,21
2022-09-21,28
2022-03-21,22
2023-02-16,20
2022-11-22,18
2023-12-22,17
2022-12-20,15
2023-06-21,18
2024-02-15,16
2022-10-06,14
2023-11-10,20
2024-06-07,20
2023-12-12,18
2023-05-01,21
2022-04-01,21
2022-06-13,13
2023-11-10,19
2023-01-04,23
2024-01-13,21
2025-01-08,12
2022-08-21,18
2024-04-26,19
2024-04-23,17
2023-09-26,18
2024-04-19,15
2024-07-01,15
2024-04-09,27
2024-01-31,18
2024-08-14,18
2024-08-14,18
2022-04-05,16
2024-04-24,14
2023-09-25,13
2024-10-01,19
2023-06-06,21
2024-05-07,20
2022-10-26,18
2023-10-16,18
2025-01-03,25
2025-01-14,18
2024-08-27,20
2023-02-13,23
2024-06-25,14
2023-04-21,14
2024-03-12,20
2024-03-22,13
2022-12-30,17
2023-02-23,20
2022-12-01,18
2023-06-19,17
2022-10-28,13
2022-11-30,19
2022-07-04,21
2023-12-13,18
2022-09-07,20
2022-09-06,18
2024-12-30,18
2025-01-27,15
2022-10-27,21
2023-07-05,23
2023-05-31,22
2022-12-27,18
2022-08-12,22
2022-05-18,16
2023-05-02,20
2022-01-27,22
2024-10-24,16
2023-02-02,16
2024-12-05,18
2023-10-09,20
2023-05-05,15
2022-04-25,21
2024-01-04,19
2022-11-24,16
2022-03-18,19
2022-08-31,16
2022-07-08,18
2022-11-28,20
2024-09-04,20
2024-02-02,17
2024-01-09,23
2023-03-10,18
2024-02-22,15
2023-01-10,14
2023-03-29,19
2024-01-10,18
2024-04-17,24
2023-01-23,15
2022-12-20,12
2024-10-16,17
2024-07-01,14
2024-04-26,17
2024-03-19,16
2022-08-19,20
2023-05-04,16
2022-06-27,14
2022-02-08,18
2024-03-20,18
2024-03-19,19
2022-08-23,17
2022-04-12,16
2022-05-30,17
2022-07-28,18
2022-10-05,15
2023-07-19,21
2023-07-14,22
2023-02-08,15
2022-11-05,12
2023-03-06,20
2024-04-30,19
2023-04-20,18
2024-07-31,14
2023-02-02,16
2023-03-30,20
2024-03-21,15
2022-11-03,15
2024-09-02,18
2024-11-05,23
2024-05-13,20
2024-09-07,22
2022-06-02,13
2023-05-24,20
2022-02-03,18
2023-03-16,13
2024-12-05,13
2023-07-26,17
2023-01-13,16
2024-03-15,18
2023-12-05,15
2024-01-23,22
2023-09-19,14
2022-09-16,16
2024-07-12,18
2022-08-01,19
2024-10-30,19
2024-10-24,15
2025-01-03,18
2022-07-01,17
2023-01-22,21
2023-06-01,18
2024-04-25,19
2024-11-12,19
2023-03-15,16
2022-08-29,20
2025-02-20,16
2023-08-15,16
2022-05-27,17
2022-10-19,20
2023-02-02,18
2024-10-28,22
2024-04-05,19
2024-08-09,23
2023-05-22,18
2023-01-19,24
2025-01-15,14
2022-09-19,21
2023-11-13,18
2023-09-26,14
2024-11-18,26
2024-08-21,18
2022-04-21,18
2023-10-27,24
2024-02-21,17
2025-01-23,14
2024-12-24,18
2022-06-14,19
2022-05-30,13
2024-03-15,13
2024-01-03,20
2023-03-22,18
2023-05-03,18
2024-08-14,15
2023-11-09,15
2023-06-16,16
2023-10-23,22
2023-10-22,20
2024-07-29,12
2024-02-28,17
2023-12-20,21
2023-06-15,17
2023-03-29,18
2023-09-12,27
2024-03-25,14
2022-12-19,20
2022-04-21,18
2023-12-05,12
2024-04-06,24
2024-01-15,22
2023-02-24,19
2024-08-16,16
2024-05-14,13
2024-12-18,19
2024-04-18,17
2022-05-19,19
2022-10-26,15
2023-04-18,17
2022-08-08,20
2022-12-29,19
2024-02-09,22
2024-04-19,15
2023-11-24,19
2023-12-05,14
2024-01-18,16
2023-11-14,13
2022-02-17,17
2024-02-06,14
2023-06-26,16
2023-08-31,17
2024-09-25,19
2022-12-29,15
2024-03-06,14
2024-04-01,15
2023-02-09,17
2023-05-19,22
2024-08-02,9
2022-09-06,22
2022-05-20,14
2022-02-24,23
2023-02-08,18
2024-06-13,18
2023-10-16,17
2023-06-01,18
2023-10-17,16
2024-09-17,19
2024-02-07,16
2024-02-06,16
2022-08-29,17
2023-11-03,20
2024-10-04,22
2024-12-25,17
2022-08-03,22
2022-03-07,16
2023-12-26,15
2023-11-22,20
2024-02-07,21
2022-11-25,16
2024-09-23,21
2023-09-12,16
2023-02-28,17
2023-01-13,15
2023-11-07,17
2024-02-12,26
2023-11-21,18
2024-05-29,22
2022-06-08,16
2024-01-26,16
2022-06-10,14
2022-07-04,11
2023-09-01,17
2023-09-29,20
2023-05-23,20
2023-03-01,20
2024-11-19,17
2023-11-02,19
2024-09-26,20
2024-08-09,20
2022-06-23,16
2024-01-17,20
2024-10-10,21
2024-05-17,16
2023-06-12,14
2023-04-28,7
2024-04-18,17
2023-07-16,16
2024-02-07,21
2023-02-23,15
2024-12-20,19
2023-01-18,19
2022-07-11,23
2023-01-16,15
2022-02-01,20
2022-02-11,19
2024-04-16,16
2022-05-05,17
2024-02-14,22
2023-12-22,19
2023-06-14,11
2023-11-16,12
2022-11-22,25
2023-12-26,13
2023-11-15,16
2022-05-25,20
2024-10-07,16
2023-10-09,14
2024-01-09,15
2024-01-31,20
2024-03-15,22
2022-07-04,17
2023-02-24,17
2024-03-01,16
2022-12-26,20
2024-08-21,20
2022-08-23,23
2024-04-15,17
2022-06-13,14
2023-11-16,23
2022-03-22,16
2023-01-26,15
2023-09-27,21
2024-11-27,14
2024-04-03,15
2024-02-02,23
2024-03-04,21
2024-01-08,20
2023-11-13,17
2023-06-16,17
2023-10-02,21
2024-02-15,14
2022-03-28,17
2024-09-10,20
2022-11-30,22
2022-07-14,19
2022-05-13,18
2023-11-01,19
2024-08-15,16
2022-03-21,16
2023-06-09,21
2023-07-31,19
2023-10-19,20
2023-10-12,20
2024-06-11,17
2022-11-01,19
2023-09-29,21
2023-03-01,15
2023-02-16,23
2023-08-17,17
2024-04-10,14
2023-07-27,13
2024-05-15,20
2023-11-27,17
2022-05-27,15
2023-11-13,18
2024-09-20,20
2022-02-09,14
2022-10-27,21
2024-12-20,18
2022-08-19,14
2025-01-21,17
2024-05-22,23
2022-05-16,18
2022-12-01,21
2023-11-14,16
2024-06-14,21
2024-09-20,20
2022-09-19,19
2024-05-27,19
2022-09-07,18
2022-07-15,15
2022-09-26,23
2023-03-30,11
2022-12-16,16
2022-07-19,14
2024-01-31,18
2023-07-27,16
2023-03-29,22
2022-04-20,21
2024-01-18,20
2022-07-18,15
2022-04-01,16
2023-01-09,18
2024-06-14,16
2023-08-04,19
2022-03-18,14
2022-01-24,15
2023-05-17,18
2024-12-16,21
2022-04-21,20
2024-12-02,20
2024-06-13,14
2022-02-16,27
2023-05-12,16
2023-05-10,16
2022-02-17,18
2024-01-08,12
2022-10-04,18
2022-04-29,15
2024-03-26,20
2023-02-13,12
2024-02-05,15
2022-10-12,19
2024-02-29,22
2023-11-20,15
2024-08-30,18
2025-01-02,26
2022-01-31,17
2023-02-08,22
2024-06-20,19
2023-08-31,14
2023-05-05,23
2022-10-14,14
2024-05-30,18
2024-10-11,23
2023-09-28,20
2023-08-16,14
2023-05-15,21
2023-06-22,20
2023-05-08,18
2023-06-15,21
2022-02-11,23
2022-06-23,21
2024-01-31,23
2023-06-22,14
2022-04-11,22
2022-12-13,16
2023-12-12,19
2024-11-18,15
2025-01-01,19
2024-11-20,16
2024-08-21,20
2023-11-20,23
2024-07-17,22
2023-04-24,22
2024-07-03,19
2022-06-29,23
2023-12-19,18
2022-10-27,22
2024-02-12,24
2025-01-16,20
2022-06-09,18
2023-07-06,20
2022-12-02,23
2023-05-29,16
2024-06-04,21
2024-02-13,12
2022-02-07,20
2024-05-27,18
2022-11-25,19
2022-04-19,22
2022-06-29,15
2022-09-27,17
2022-07-28,20
2022-08-23,18
2024-11-04,16
2023-12-06,23
2023-09-18,15
2024-06-19,18
2022-07-18,22
2022-07-25,16
2024-11-13,20
2023-04-12,19
2023-01-09,21
2022-08-25,19
2022-12-01,16
2022-04-15,19
2024-05-20,17
2023-07-24,15
2024-10-01,19
2022-02-16,21
2024-11-14,16
2022-05-19,17
2022-04-19,19
2022-09-05,15
2023-04-19,17
2023-04-26,18
2023-02-24,21
2023-08-15,31
2023-11-01,16
2025-02-04,16
2023-10-02,17
2023-07-21,16
2022-09-07,13
2024-11-05,21
2023-12-25,17
2022-10-11,14
2023-02-13,15
2023-06-27,20
2023-09-21,18
2024-10-10,18
2022-07-22,18
2023-11-10,17
2023-10-25,19
2023-03-03,19
2024-06-07,17
2022-09-18,16
2025-01-15,17
2022-02-28,20
2022-12-16,19
2024-08-09,17
2024-02-23,15
2023-12-25,12
2022-09-01,18
2022-04-11,20
2024-06-05,17
2022-12-02,24
2023-05-03,19
2022-04-12,19
2022-12-22,16
2023-07-06,15
2023-08-31,15
2022-09-30,20
2022-12-14,15
2022-08-17,16
2022-04-11,19
2022-08-30,19
2022-02-23,21
2022-09-08,20
2022-07-15,16
2024-03-29,22
2024-05-09,19
2024-12-15,23
2023-12-14,17
2024-03-08,19
2024-10-25,20
2024-05-22,20
2024-07-22,20
2023-12-14,15
2023-03-08,18
2022-11-23,18
2023-09-29,19
2023-10-02,12
2025-01-21,18
2024-03-06,21
2023-07-14,20
2022-07-04,20
2024-12-04,18
2022-01-25,20
2023-03-16,19
2023-08-23,18
2023-11-15,16
2024-01-02,18
2023-12-12,19
2024-01-23,18
2024-10-28,17
2023-09-12,21
2022-06-29,26
2023-07-21,17
2023-06-12,15
2024-01-15,15
2022-08-19,18
2023-03-24,15
2024-06-04,17
2022-08-04,18
2022-04-08,18
2023-02-17,17
2024-05-15,24
2022-12-13,22
2024-08-15,21
2024-05-02,18
2023-06-23,14
2022-08-09,12
2024-01-23,19
2023-08-04,13
2024-04-18,19
2025-01-24,19
2023-10-25,23
2022-05-16,17
2022-05-25,17
2023-04-13,19
2023-10-27,13
2023-09-27,18
2022-08-08,14
2022-11-21,17
2023-01-17,15
2023-04-26,15
2024-08-16,21
2024-12-04,18
2025-01-23,15
2022-03-31,19
2024-07-18,19
2023-01-31,22
2024-01-10,16
2024-08-13,16
2024-12-19,18
2023-11-02,18
2022-03-01,14
2023-03-31,17
2024-06-17,15
2023-03-03,16
2022-12-07,20
2023-01-23,20
2023-07-13,18
2024-05-30,19
2024-09-12,22
2024-04-02,19
2024-10-04,20
2023-05-03,13
2024-03-14,19
2024-06-19,13
2024-11-15,14
2022-12-30,21
2023-10-16,16
2024-11-27,17
2023-04-03,23
2023-03-13,21
2024-08-26,21
2023-09-28,16
2022-07-11,19
2025-02-07,14
2023-06-12,15
2023-06-13,18
2024-10-14,16
2022-08-16,20
2024-07-10,19
2023-05-22,18
2024-05-13,24
2024-03-28,15
2022-09-05,20
2024-10-30,16
2022-02-22,20
2024-12-16,20
2024-05-15,19
2022-04-12,12
2024-06-11,13
2023-08-02,20
2025-01-14,22
2022-02-16,17
2023-09-19,18
2024-11-18,16
2024-06-13,16
2022-03-24,11
2023-08-16,15
2024-05-21,17
2022-06-24,17
2022-07-22,11
2022-04-15,17
2023-06-05,20
2023-12-04,18
2022-08-26,22
2022-12-22,20
2023-01-20,20
2023-11-28,17
2024-05-21,16
2024-07-09,14
2024-12-19,19
2024-12-19,19
2024-12-05,14
2023-10-27,18
2023-09-07,15
2022-10-26,8
2023-07-24,11
2024-09-16,18
2024-12-16,20
2023-02-09,15
2023-03-15,25
2024-04-24,17
2024-03-08,13
2024-09-24,21
2024-06-17,17
2024-05-24,14
2023-02-13,21
2022-12-02,15
2023-05-20,19
2023-09-15,19
2022-12-22,20
2022-06-03,23
2024-07-28,20
2024-03-25,14
2024-11-21,19
2023-10-27,18
2024-12-10,15
2023-10-30,17
2024-08-19,21
2023-12-25,14
2024-10-31,18
2025-01-22,19
2022-04-22,17
2023-09-13,17
2023-05-03,18
2024-05-15,21
2022-05-13,16
2022-07-22,18
2023-11-27,22
2024-07-30,19
2024-09-23,14
2022-02-09,17
2022-10-25,17
2022-02-21,23
2022-07-29,17
2024-04-24,16
2022-10-24,14
2025-01-03,15
2023-12-11,20
2024-05-07,23
2024-03-26,16
2024-03-18,17
2023-05-12,19
2024-11-14,17
2022-04-11,16
2024-03-28,16
2022-11-29,14
2022-10-03,14
2024-10-03,18
2023-05-12,12
2022-10-14,20
2023-01-12,22
2022-04-18,15
2023-09-02,14
2022-10-04,18
2023-10-30,17
2022-12-16,20
2024-03-18,18
2024-01-23,18
2024-10-14,18
2023-06-05,15
2022-04-27,18
2022-12-30,15
2023-08-08,17
2024-05-22,20
2022-04-05,22
2024-08-08,19
2022-03-25,21
2024-05-27,21
2024-01-01,20
2024-03-30,17
2024-09-03,19
2024-08-20,23
2024-06-03,23
2024-01-29,20
2023-11-28,20
2022-07-22,15
2023-02-17,18
2024-08-15,26
2024-07-09,17
2024-10-14,16
2022-03-24,13
2025-01-01,18
2022-08-22,19
2023-02-10,19
2024-08-08,18
2023-04-12,19
2024-10-14,25
2022-08-09,15
2022-10-31,15
2024-01-19,18
2022-10-04,15
2023-11-29,19
2023-10-25,19
2023-11-23,19
2022-03-02,20
2023-10-04,21
2023-01-20,19
2022-12-21,19
2022-06-10,21
2022-10-05,12
2022-08-04,19
2023-05-18,18
2024-11-15,23
2024-09-20,16
2022-10-21,20
2024-08-06,22
2023-06-09,18
2023-06-05,17
2023-01-18,14
2023-11-22,18
2024-07-23,17
2024-01-29,19
2022-04-06,15
2024-06-07,19
2023-06-05,24
2023-11-01,15
2022-03-30,23
2024-07-22,17
2024-07-03,21
2023-07-28,16
2023-02-15,20
2022-06-15,23
2022-12-15,24
2023-08-08,22
2024-01-18,21
2022-07-19,17
2022-10-02,20
2023-11-14,19
2023-12-26,16
2023-11-01,16
2022-05-04,18
2024-02-16,19
2022-11-09,16
2024-01-25,15
2022-11-17,18
2022-09-27,18
2024-04-10,17
2023-09-15,15
2023-12-19,17
2022-06-17,17
2022-03-30,20
2022-04-29,15
2024-10-29,16
2023-12-19,18
2022-12-15,21
2022-03-15,17
2022-03-01,20
2024-09-02,13
2024-03-27,19
2022-05-18,18
2024-05-23,23
2024-05-24,20
2022-10-28,22
2024-07-03,16
2023-06-05,13
2022-11-25,18
2022-05-20,21
2025-01-08,21
2023-04-14,21
2025-01-08,20
2022-04-11,20
2024-04-16,14
2023-08-07,19
2023-05-01,13
2023-06-08,16
2024-06-14,13
2023-10-06,12
2024-01-10,18
2022-12-06,14
2022-12-23,16
2024-01-11,15
2024-11-20,14
2022-03-21,13
2023-07-13,13
2023-09-21,16
2024-08-22,18
2022-12-30,20
2024-10-09,17
2024-08-29,19
2022-11-29,22
2024-07-01,17
2022-11-04,16
2023-04-04,13
2023-12-05,19
2023-03-03,21
2022-08-19,23
2024-02-01,18
2022-04-05,20
2022-05-23,22
2023-05-08,14
2022-05-13,16
2023-09-25,13
2025-01-14,21
2024-04-10,14
2022-12-28,18
2024-07-17,22
2023-04-11,13
2023-06-09,22
2025-01-09,22
2023-01-03,17
2024-08-29,20
2022-10-27,15
2023-12-19,28
2023-04-07,18
2023-08-16,18
2022-06-16,14
2024-03-06,20
2023-02-21,17
2022-07-12,10
2024-07-16,21
2024-05-09,20
2023-02-24,25
2022-03-22,15
2023-11-02,15
2022-12-21,18
2024-01-31,15
2022-10-17,24
2023-08-18,19
2023-02-09,18
2024-04-25,23
2024-08-27,18
2024-05-22,16
2022-07-26,22
2024-06-26,15
2024-08-07,16
2022-11-01,18
2022-03-17,14
2024-01-01,14
2022-10-03,23
2023-09-26,13
2023-03-17,18
2025-01-14,17
2022-07-27,16
2022-03-17,22
2024-11-22,22
2022-09-15,20
2022-11-02,17
2022-07-07,16
2023-06-22,17
2023-07-19,15
2024-09-15,15
2024-08-28,20
2022-01-27,15
2022-11-29,16
2022-12-06,15
2023-11-08,17
2022-06-08,17
2024-06-09,15
2024-09-17,15
2023-07-18,13
2023-02-03,15
2023-11-30,15
2022-12-30,21
2023-11-02,19
2022-03-08,15
2022-07-06,18
2023-02-14,15
2022-08-08,15
2022-05-04,21
2023-11-02,17
2025-01-23,21
2022-02-24,18
2022-06-29,21
2022-06-07,18
2023-01-26,20
2023-10-22,15
2022-12-28,14
2022-03-22,21
2023-08-18,16
2023-09-19,15
2022-10-10,17
2024-07-16,22
2022-09-19,13
2022-10-27,19
2024-10-31,18
2024-06-26,23
2022-04-11,17
2022-02-03,23
2024-07-24,19
2022-10-25,21
2023-10-31,18
2023-03-18,21
2022-07-28,19
2022-05-13,17
2022-11-08,13
2022-08-01,19
2024-05-01,17
2023-05-18,21
2024-12-10,18
2023-08-30,18
2023-08-17,16
2022-06-21,18
2023-09-14,18
2024-01-13,18
2024-07-31,22
2022-02-24,22
2024-06-13,19
2022-08-22,14
2023-01-20,12
2023-12-08,18
2023-03-27,15
2023-03-09,19
2022-04-01,14
2022-05-12,20
2023-08-03,17
2023-02-08,22
2023-07-24,25
2025-01-21,26
2022-07-05,17
2023-08-06,17
2022-12-06,20
2023-05-14,14
2024-07-04,19
2024-04-22,13
2024-08-22,14
2022-04-15,12
2024-11-19,17
2023-12-22,16
2022-07-08,13
2022-02-03,21
2024-09-30,20
2024-07-05,19
2024-10-18,18
2023-11-10,14
2022-12-19,21
2024-10-03,15
2022-03-15,19
2022-12-05,18
2024-05-07,18
2024-12-30,19
2022-05-10,20
2022-01-28,19
2022-08-22,17
2023-11-17,15
2022-10-31,22
2022-11-01,13
2023-08-30,18
2022-02-14,26
2023-10-17,16
2022-06-22,20
2024-04-10,18
2023-10-25,19
2024-03-11,18
2022-10-06,15
2023-06-14,17
2023-06-12,21
2023-10-30,21
2022-07-19,21
2024-08-14,17
2023-09-14,14
2022-10-10,23
2024-08-02,15
2022-01-08,17
2022-10-13,21
2022-07-29,14
2024-01-10,15
2024-11-12,22
2022-03-22,22
2022-03-29,25
2023-03-01,19
2023-03-20,14
2023-08-25,19
2025-01-20,20
2022-08-08,20
2023-08-07,13
2024-05-20,17
2025-01-08,19
2024-08-20,21
2022-04-16,18
2022-11-16,14
2023-05-03,23
2024-02-17,18
2024-02-27,20
2022-02-22,14
2023-03-13,16
2022-04-22,20
2024-09-20,19
2023-11-28,23
2024-02-19,14
2024-12-13,12
2022-10-26,19
2022-07-13,18
2024-02-27,18
2022-07-25,17
2024-02-13,24
2023-11-07,19
2023-10-02,11
2024-09-11,14
2024-07-03,23
2024-11-25,23
2022-12-15,17
2023-07-31,20
2023-08-29,11
2024-03-18,17
2024-04-01,14
2023-07-10,19
2023-08-10,17
2022-10-14,16
2022-06-15,15
2024-04-10,17
2023-06-05,18
2024-01-26,17
2023-08-02,12
2024-09-02,18
2022-04-14,17
2022-02-09,16
2023-05-02,19
2024-02-07,29
2023-08-15,19
2024-06-18,19
2024-06-19,17
2022-05-30,25
2023-05-19,17
2024-02-12,18
2024-09-28,18
2023-12-12,20
2023-05-16,17
2022-05-27,18
2024-10-18,16
2022-07-21,17
2024-06-25,14
2022-09-09,20
2024-11-27,18
2023-11-22,15
2024-07-11,22
2024-03-03,15
2023-06-20,25
2022-06-14,14
2023-04-14,18
2024-09-25,15
2024-10-01,27
2023-03-17,15
2023-08-07,21
2023-11-10,17
2024-07-18,14
2024-12-02,19
2023-08-16,18
2022-04-28,19
2023-02-01,18
2024-04-29,19
2024-09-10,18
2022-09-28,21
2024-12-24,21
2022-11-28,21
2022-08-12,19
2024-07-29,13
2024-03-26,16
2024-03-08,22
2024-12-30,15
2024-07-24,12
2024-03-11,11
2024-03-01,18
2024-05-29,17
2023-06-08,17
2022-10-14,20
2024-12-30,15
2023-06-28,16
2024-11-08,20
2022-07-22,17
2022-09-05,17
2024-02-09,16
2024-10-08,20
2024-12-11,24
2024-10-15,22
2023-08-01,20
2023-08-03,19
2022-07-19,20
2022-02-22,20
2023-06-20,23
2023-04-10,20
2024-07-10,17
2024-02-09,15
2023-02-20,23
2023-03-04,19
2022-05-24,18
2023-11-03,19
2024-09-16,15
2022-11-07,17
2022-12-13,17
2022-07-18,18
2023-04-11,24
2022-07-26,24
2024-03-28,15
2022-10-05,23
2022-08-04,17
2023-09-22,20
2022-08-12,19
2022-12-30,17
2022-07-18,15
2024-09-27,21
2022-07-28,20
2023-02-07,17
2022-05-27,18
2023-07-29,24
2024-11-06,14
2024-11-19,20
2024-08-12,15
2024-04-19,21
2023-09-20,17
2023-04-06,18
2023-04-28,16
2024-12-12,19
2024-06-03,18
2024-11-26,23
2023-11-30,16
2022-08-04,14
2023-08-21,19
2022-05-25,21
